id,year,title,abstract,keywords
2-s2.0-85071327506,2019,Paying at the pump — a nordic perspective: An interview with kai lindström,"In this interview, Kai Lindström, Head of Payments at Neste, discusses some of the issues currently facing the fuel payments market, with a particular focus on payments in the Nordic and Baltic regions. He describes how the penetration of card payments varies from one country to another, and how the challenge is to provide customers with various ways to pay, concentrating on new and upcoming methods while not forgetting those legacy methods that are still relevant. Kai also discusses issues unique to the fuel payments market, such as the headaches associated with contactless card payments and how the low profit margin for petrol and diesel means that fuel retailers cannot absorb the high merchant service charges commonly associated with the providers of alternative payments services. .","Alternative payments services, Fuel card fuel payments market, Fuel payments, Nordic and Baltic regions, Petrol and diesel"
2-s2.0-85071319991,2019,Facilitating the interoperability of high-value and international payments: The ISO 20022 migration of the Eurozone,"The European Central Bank has launched a project to consolidate its real-time gross settlement system TARGET2 with its other settlement platforms, including its security settlement (TARGET2 security) and instant payments settlement (TIPS) platforms. This consolidation will require a single gateway to access the various system, the introduction of centralised liquidity management, and the standardisation of all messaging in accordance with the ISO 20022 universal financial industry message scheme. The project will have a significant impact on bank, affecting almost their entire payments IT infrastructure. It will also change business rules and processes, and impact on their liquidity management. Clearly, bank will have to dedicate significant resources to fulfil their obligations before the actual migration takes place in November 2021. The project follows a global trend for the migration of high-value and cross-border payments to the ISO 20022 standard, with the Dollar Zone, Sterling Zone and SWIFT all starting similar projects. This paper describes the content, the approach, the timeline and the impact of the consolidation on bank. It also illustrates why TARGET2 consolidation represents the biggest challenge since the implementation of the euro and the Single Euro Payments Area. Finally, the paper outlines the key decisions bank must make on the road to migration. .","Cross-border payments, EBA Clearing, Eurosystem, High value payments, ISO 20022, TARGET2"
2-s2.0-85071318083,2019,How to keep payments safe and secure in a changing world,"In recent years,The Netherlands has benefited from voluntary cooperation between the various parties in the payments chain. For example, knowledge and experience in the field of fraud prevention and cyber security are shared, there has been an increase in the volume of research and threat analysis conducted, and fraud mitigation measures are now coordinated and implemented jointly.With the introduction of Instant Payments and the Revised Payments Services Directive, an increased focus on the availability of payments services and the feasi-bility of greater control regarding the prevention of authorised push payments fraud, Dutch bank have introduced various measures to keep electronic payments safe and secure in a rapidly changing world. This paper describes the latest developments in the world of payments, identity and security measures to reduce fraud without compromising availability or security. ","Cyber crime, Cyber security, IDIN, Instant payments, Netherlands, Online identity, PSD2"
2-s2.0-85064207217,2019,The emerging influence of legal entity identifiers in payments,"Over the years, bank have invested in capabilities to utilise unique codes assigned to participants in interbank payments activity in order to identify each other. This has created high automation rates and enabled interbank payments to be processed efficiently. A similar benefit can be created when utilising legal entity identifiers (LEIs) across all participants in the payments chain. Regulatory authorities as well as the bank’ internal risk departments are concerned with the proper and unambiguous identification of participants in the payments process. This paper discusses the impact, benefits and cost of the LEI in payments instructions. .","CPMI, ISO 20022, LEI, PMPG, SWIFT"
2-s2.0-85064190084,2019,The nextgenPSD2 framework in a pan-european PSD2 account access context,"European regulators have promoted increased innovation and competition in the retail payments market and now require bank to allow third-party providers access to online accessible bank account (XS2A). Based on the legal requirements and differences in national jurisdictions, the Berlin Group NextGenPSD2 has stipulated that pan-European XS2A interoperability requires harmonised standards and an open governance model for the creation of such standards. This paper describes the background and details of the harmonisation achieved within the NextGenPSD2 Framework, as well as implementation coverage and future evolution of this framework. The authors argue that the harmonised technical standardisation offered by NextGenPSD2 will help European market players to build new use cases, business models and schemes. ","APIs, Harmonised standardisation, NextGenPSD2, NISP, Open governance, PSD2 XS2A, Value-added services"
2-s2.0-85064184331,2019,Behind the launch of the clearing house’s RTP® network: An interview with timothy mills,"In the 1960s, improvements in telecommunications and computers sparked the first age of electronic payments in the USA, leading to the development of the Automated Clearing House network. In the decades since, increasingly rapid communications and globalised commerce pushed the industry to develop real-time payments to support the modern economy. A critical moment in the pursuit for faster payments occurred in November 2017 when The Clearing House launched the RTP® network, the country’s first real-time payments system. This interview with Tim Mills, Vice President of Business Development and Product Management at The Clearing House, recounts the origins of the RTP® network, shares insights from its first year of operation, and discusses parallels between the development of electronic payments and the race to land a man on the moon. .","ACH, Electronic payments, Faster payments, History of payments, Real-time payments, The Clearing House"
2-s2.0-85064182283,2019,Nowcasting economic activity in India using payments system data,"In many economies, the publication of gross domestic product (GDP) figures tends to lag actual economic performance. In India, for example, the time lag is currently almost three months. This paper assesses whether real-time gross settlement (RTGS) data can be used to ‘nowcast’ Indian GDP. As RTGS data are available to the Reserve Bank of India (RBI) on an almost daily basis, such data can be used to construct timely GDP forecasts. This paper reports some initial results on using payments system data to enhance GDP forecasts. The paper shows that GDP and RTGS are co-integrated, and using an ARIMA-type model demonstrates that RTGS volume data have considerable predictive ability for real GDP.","Forecasting, GDP, Nowcasting, payments system in India, Real-time gross settlement (RTGS)"
2-s2.0-85064181787,2019,bank taking back control,"bank are increasingly concerned that they are being driven by others — and they are right. Regulators, customer demands and new technology are increasingly driving the agenda. This paper examines why this is so and how bank can — and should — react in order to ‘take back control’. Warning: This paper is written in plain language with little regard for readers’ sensitivities.","European bank industry, Innovation management, Open bank, Regulation"
2-s2.0-85064177642,2019,Cash use across countries and the demand for central bank digital currency,"Within any country, the demand for central bank digital currency (CBDC) will be influenced by trend in the level of cash use. While having access to digital currency is more convenient than having to travel to an automated teller machine, this only makes digital currency as convenient as a bank debit card — not better. Demand for digital currency will thus be weak in countries where the adoption of cash substitutes (eg card, electronic money, mobile phone payments) has suppressed demand for cash. By contrast, where cash use is high due to a lack of substitutes, demand for digital currency should be stronger. Building on the observation that demand for CBDC is tied to the current level of cash use, this paper uses four measures to assess trend in the demand for cash in 11 countries. A tentative forecast of cash use is also made. After showing that declining cash use is largely associated with demographic change, the study ties the level of cash use to the likely demand for CBDC in different countries. In this process, it is suggested that one measure of cash use is more useful than the others. .","Cash forecasting, Cash use, Central bank digital currency"
2-s2.0-85064177086,2019,Electronic central bank cash: To be or not to be?,"Increasing digitisation, developments in electronic payments technology — especially cryptocurrencies — and the declining use of paper cash are prompting discussions regarding the possibility of central bank launching electronic cash (e-cash). This paper discusses the expectations that e-cash would need to meet, from a user perspective, and argues that e-cash would need to have more in common with modern account-based electronic and mobile account payments than with traditional cash. Were central bank to launch e-cash, they would be in direct competition with private payments services. A successful e-cash service would therefore require a competitive edge over private electronic payments services. This would create a risk of market distortion for both payments and deposit services. Regulatory issues such as know-your-customer requirements and account/transaction liabilities would play a major role in e-cash services. Central bank e-cash would have to fulfil the basic payments instrument requirements of a sufficiently large segment of the payments market. .","Central bank digital currency, Digital cash, E-cash, Electronic legal tender, Electronic payments instrument regulation"
2-s2.0-85064147739,2019,Innovation in transaction bank: What can emerging technology deliver?,"The speed of technological change in transaction bank is building pace, with a multitude of new innovation coming to the fore that are tipped to transform existing processes. But while these emerging technology are generating growing interest in the industry, how could they impact existing processes and what are the practical challenges and benefits of implementing them for bank? This paper examines some of these new technology, and how they could be harnessed by bank to deliver enhanced transaction experiences for clients. .","Application programming interfaces (APIs), Artificial intelligence (AI), Distributed ledger technology (DTL), Innovation, Internet of things (IoT), Robotic process automation (RPA), Technology"
2-s2.0-85102316994,2020,Stable crypto-asset for payments: What is missing in current token standards?,"This paper explores the taxonomies of stable crypto-asset and discusses the standards associated with Ethereum token, including how these compare with certain features of the ISO 20022 industry standard. A brief exploration of simple selected credit transfer features shows that ERC standards are sufficiently flexible to be adapted to ISO 20022 requirements. .","Ethereum, payments, Stable crypto-asset, Stablecoin"
2-s2.0-85102287729,2020,Page 315 Practice papers fintech and financial inclusion: Opportunities challengesfintech and financial inclusion: Opportunities and challenges,"Financial inclusion, in essence, is about promoting broader access to and usage of financial services, in particular payments services. At the heart of payments services are transaction account. This paper will describe the crucial role played by transaction account and how stakeholders can promote access and use of these account. It will also look at recent FinTech developments and highlight the role innovation can play in broadening access to financial services while addressing the related risk. The discussion will be based on two reports on payments aspects of financial inclusion released by the Committee on Payments and Market infrastructure and the World Bank. The framework developed to promote access and use of transaction account in the first report underpins the second report, which assesses the potential of FinTech developments for financial inclusion. .","Financial inclusion, Fintech, Innovation, payments services, Transaction account"
2-s2.0-85102257598,2020,Granting access to real-time gross settlement system in the fintech era,"In light of the fast-growing role of non-bank financial institutions in national payments system worldwide, this paper explores the experience and practice of central bank with regard to the grant- ing of access to real-time gross settlement (RTGS) system and considers the related policy issues. Specifically, in their capacity as settlement agencies and operators of their national RTGS system, many central bank are today considering the merits of extending RTGS access to retail payments service providers (PSPs) other than commercial bank, to include emerging companies that apply technology to the provision of payments or payments-related services. This paper frames the issue within the broader context of whether, and to what extent, access to RTGS system should be extended to non-bank PSPs. Decades of experience with RTGS system across countries in different stages of financial sector development, in an increasingly globalised marketplace, have revealed a number of practical problems for central bank, the direct users of RTGS system, and other beneficiaries of their services. This paper draws on such experience and practice. The paper ends by submitting a few considerations on how RTGS access issues relate to central bank digital currency. .","Access, FinTech, Non-bank payments service providers, RTGS"
2-s2.0-85101492069,2020,Shifts in payments strategy to support the ‘stay-at-home’ workforce during the current covid-19 pandemic: Survey results,"The COVID-19 pandemic has created many unprecedented challenges to organisations. Before the pandemic, modern business practices, particularly related to administrative activities, had become highly centralised, often compartmentalised in ‘shared service’ centres. The new reality has forced organisations to make multiple changes to comply with governmental health guidelines. At the centre of these adjustments is the use of commercial card technology, a payments method well suited to emergency situations and a dispersed workforce with the flexibility to meet evolving user demands. This paper presents results from a recent survey of North American card programme administrators about how organisations have adapted and are continuing to adapt their commercial card programmes to the realities of the COVID-19 pandemic. Implications for the future of payments technology are considered. ","Commercial card, COVID-19, Organisational change, Procurement, Work-from-home"
2-s2.0-85101491626,2020,The payments system revolution: India’s story,"This paper discusses the evolution in digital payments system in India. It describes how the role of cash in the country has declined since the mid-1980s following the Reserve Bank of India’s introduction of magnetic ink character recognition technology for cheque clearing.The paper shows how the Reserve Bank of India has continued to drive the development of technology-based payments system, not only by introducing real-time gross settlement and the National Electronic Funds Transfer system, but also by establishing exclusive institutions for retail payments, such as the National Payments Corporation of India.The paper also discusses the steps taken to increase the use of digital payments system throughout the country. ","Digital payments, FinTech, Fnancial networks, Messaging system, Regulatory sandbox"
2-s2.0-85101446689,2020,"Clouds, chips or chains? The three ways to implement a digital dollar: Fedpesa, feddex or fedcoin","This paper explores the ‘evolutionary tree’ of electronic cash using a series of case studies, presents a taxonomy to facilitate a discussion of the strategic options available for central bank digital currencies, and highlights the three practical alternatives for implementing such a currency: as balances maintained offline in tamper-resistant hardware (‘FedDex’), as balances maintained online in a database (‘FedPesa’), or as token managed by an online shared ledger (‘FedCoin’). The paper concludes with the observation that a FedCoin solution may offer the most opportunities for innovation and economic growth.The idea of some form of FedCoin as a platform not just for smart money but very smart money is appealing in the central bank context as a way to implement the population-scale electronic cash system required to deliver a national digital currency. This is important because the renewed focus of central bank on the potential for central bank digital currency should highlight the potential for electronic cash as a platform for new opportunities and a new generation of financial services, not simply a more efficient means to implement domestic retail payments. There is some urgency to this, as the beta testing of a Chinese digital currency is already underway. ","Digital currency, Digital money, Electronic cash, Evolution"
2-s2.0-85101427489,2020,Moving digital cash (Forward): The significance of payments schemes,"This paper explores the potential shift from cash to digital cash in the form of an electronic central bank instrument. The authors argue that without careful strategic choices around how digital cash payments schemes will emerge, the uptake and usage of such instruments is likely to be low — despite their potential to promote greater financial inclusion and innovation. The payments scheme represents those elements beyond just the technology that enables transaction to flow between participants. In developing these schemes, four the-oretical options are proposed for central bank to consider, based on two strategic choices. Either central bank take the lead in creating such schemes or leave it to the market to create the schemes. They also need to consider whether to leverage existing schemes or introduce new ones. Based on these two choices, the authors provide four options for central bank: a market-led passive approach, a market-led competitive approach, an authority-led integrative approach, or authority-led developmental approach. The choice of option is depen-dent on a number of factors, including (1) the policy imperatives behind introducing digital cash, (2) the competencies that exist within the central bank and (3) the existing electronic payments competition landscape. ","Cash, CBDC, Central bank, Digital cash, payments schemes"
2-s2.0-85101223889,2020,Digital payments adoption and the demand for cash: New international evidence,"Around the world, the adoption of digital payments system continues to grow apace. At the same time, however, the demand for cash continues to grow in both developed and developing economies. This puzzle has found only partial explanations in the previous empirical literature. This paper presents further conclusive evidence that the adoption of digital payments reduces the demand for cash. It also discusses how growth in the demand for cash is driven by economic growth and lower interest rates as well as secular positive trend in the demand for large denomination banknotes, related to unobservable factors. ","Banknotes, Demand for cash, Digital payments, payments innovation"
2-s2.0-85079060981,2020,Why bank are missing an opportunity to capture the lucrative small and medium enterprise market,"This paper provides insight into the current small and medium enterprise (SME) and bank landscapes, exploring the challenges both face, and the strained relationship between the two, before advising on methods through which this relationship could be improved. The paper goes on to explore how FinTech firms could play an instrumental role in the evolving relationships between bank and SMEs, and then outlines four routes that bank could explore to take advantage of this highly lucrative market sector: invest in their own FinTech, develop their own technology, partner with FinTech, or build an open bank ecosystem. The paper concludes that bank tend to take a pragmatic approach to problem-solving so are likely to use a combination of the proposed solutions and enlist the help of multiple providers. In this way, bank will be able to capitalise on the opportunities associated with SMEs and keep up with the rapid pace of change within both the bank industry and society as a whole. ","bank, FinTech, Payments, Small and medium enter-prises, SMEs"
2-s2.0-85079044838,2020,The value of the legal entity identifier for the payments industry,"In November 2011, the G20 initiated the Legal Entity Identifier (LEI) programme for the development of a global system to uniquely identify parties engaged in financial transaction. Since then, over 1.4 million legal entities in over 200 jurisdictions. have registered for an LEI. This paper describes the progress made in the implementation of the pro-gramme and sets out the potential benefits that LEIs offer as a global means of verifying identity in payments. It describes existing plans to incorpor-ate LEIs into payments through the move to the ISO 20022 messaging standard, and the existing barriers to this adoption. It concludes by laying out a ‘call to action’ to all market participants (national international, public and private) explaining the steps required to realise the full potential LEIs can bring to the payments industry and the wider economy. ","Bank of England, FSB, GLEIF, ISO 17442 LEI, ISO 20022, Legal Entity Identifier, LEI Regulatory Oversight Committee"
2-s2.0-85078955333,2020,Assessing the development of the european retail payments market from a historical perspective received,"Changing consumer expectations are shaping the retail payments market at the global level. Within the European Union, the renewed regulatory framework, the revised payments Services Directive, gives a further boost by fostering innovation and com-petition in the European retail payments market. In this evolving payments landscape, assessing the current state and forecasting potential development paths may benefit from a look at the past.This paper reviews past developments, discusses potential regulatory implications, and outlines a vision of future developments in the European retail payments market. It concludes that an evolutionary path is more likely than a revolutionary one. Regarding the future regulatory framework for retail payments, it proposes that the movement from entity-based towards more activity-based regulation should be continued. .","Digitalisation, Europe, Network economics, Regulation, Retail payments"
2-s2.0-85078953191,2020,The war over virtual money is real,"The technology that have been used to create new kinds of payments system — cryptography and mobile phones, biometrics and blockchain — can also be used to create new kinds of money. While commercial bank could use these new technology to manage wholly digital versions of existing fiat currency, the low cost and widespread availability of those technology mean that organisations other than nation states can also think about creating digital currency. This paper builds on a previous paper that explored who these organisations might be (the ‘5Cs framework’) and investigated their motivations, to look at two specific and contrasting proposals that move these discussions from theoretical to actual policy concerns.These examples are taken from the private sector (Facebook’s Libra) and the public sector (the People’s Bank of China digital currency). The paper argues that the competition between these digital currency is about hegemony not hash rates, and that shifts in the tec-tonic plates of economic power ultimately result in earthquakes that change the landscape of political power. ","Central bank digital currency, Cryptocurrency, Digital money, Electronic money, Fiat currency, Monetary policy, Synthetic currency"
2-s2.0-85078892357,2020,"A global stablecoin: Revolutionary reserve asset or reinventing the wheel? Received (in revised form): 24th october, 2019","Since early 2019, when Facebook announced its intention to design a payments system based on blockchain technology, the global financial regulatory establishment has begun to take seriously the arguments for disintermediated payments system. This paper examines the geopolitics, legal concepts and monetary policy that have informed the emergence of ‘global stablecoins’ such as Facebook’s Libra project, central bank digital currency and the single hegemonic currency (SHC) recently proposed by Mark Carney of the Bank of England. It first analyses private and state-backed cryptocurrencies, and suggests that state-backed cryptocurrencies are more likely to fit the role of true digital currency. Focusing on the distinctions between central bank digital currency on a national level and the proposed SHC as a new global reserve asset, the paper sets out the legal structure of the SHC based on the ‘claims’ model, but infers from its similarities to special drawing rights that the full development of such an asset would be opposed by domestic policy interests. Finally, the paper assesses the prospects of the SHC based on the ‘objects’ model. It tentatively concludes that the features of the objects model that distinguish it from the claims model greatly improve its prospects of success. Specifically, the generation of network effect value, as a substitute for the convertibility value of special drawing rights, may be the decisive contribution of blockchain technology to a truly global reserve currency. ","Blockchain, Global reserve currency, Monetary policy, Payments, Sta-blecoins"
2-s2.0-85090746924,2020,Open bank: The rise of the cloud platform,"This paper explores how traditional bank system architectures will be affected by the emergence of open bank. Platform models for open bank are proposed that accommodate both sup-ply and demand-side solutions. On the demand side, the network effects of open bank platforms and their limitations are discussed. Using a feed-back model of platform behaviour, it is suggested that the long-term success of open bank can be directly coupled to the emergence of such platforms and their regulatory scope. To inform the architectures to support open bank, the unique trans-actional characteristics of open bank solutions are determined. The essential role of cloud technologies in meeting these characteristics and hence the propensity for their use in the implementation of open bank platforms is illustrated. Specific types of open bank platforms are then described in terms of their essential architectural components and collaborations. The benefits to account servicing payments service providers and to third-party providers in adopting such open bank platforms are highlighted. ","BaaS, bank architecture, Cloud platform, FinTech, Open bank, PSD2"
2-s2.0-85090739181,2020,Enabling financial inclusion in developing economies,"This paper addresses the adverse effects of closed-loop mobile payments on developing economies and investigates several market-led attempts to overcome the barriers of closed-loop mobile payments and enhance financial inclusion. The paper also describes the approaches taken by Tanzania, Pakistan and Jordan, and discusses their challenges and outcomes. ","Financial inclusion, Intero­ perability, Jordan, Mobile payments, Pakistan, Tanzania"
2-s2.0-85090717832,2020,Real-time retail payments or faster payments: Evidence from select countries on consumer attitudes and the importance of dependability,"To date, some 54 countries have access to real-time retail payments system (RTRPS). With many other system currently under development, this number could exceed 100 in the next few years. Many countries without a widely available and accessible infrastructure for payments acceptance are leveraging RTRPS to build applications that employ QR codes or other means to transform payments. Many other countries have also been leveraging the RTRPS infrastructure to integrate e-money institutions or FinTech into the payments ecosystem, to drive competition and innovation and to improve financial inclusion. In this way, faster and real-time payments system are becoming an increasingly important critical national infrastructure and hence vital for enabling economic development. Thus, as economies leverage these system, it is essential that they be dependable.This paper investigates the dependability of faster payments based on market research findings from six countries — three with developed economies (Australia, Japan and the UK) and three with developing economies (India, Mexico and Thailand). Based on the findings, the paper dis cusses policy implications and suggests approaches to implementing real-time payments system. ","Dependability of faster payments, Economic impact, Faster payments, Real­time retail payments"
2-s2.0-85090700729,2020,How the financial sector can anticipate the threats of quantum computing to keep payments safe and secure,"At the end of 2015, the Dutch General Intelli-gence and Security Service informed owners and managers of vital infrastructure in the Nether-lands about the developments and threats emanating from the advent of quantum computing. Dutch financial institutions have since started to monitor developments in quantum computing and are seeking to understand the implications for their interbank business processes.This paper looks at how bank and payments institutions can anticipate how quantum computing will evolve and respond accordingly, even though developments remain ongoing. To gain and maintain a good understanding, the Dutch Payments Association brings together quantum computing experts and experts from financial institutions to discuss the impact of quantum computing advancements on the industry. The key deliverable is to offer an approach to dealing with the threats associated with quantum computing, so that payments system can continue securely and undisturbed. As this paper will discuss, this has resulted in a quantum readiness programme and seven so-called low-regret moves. ","bank, Cyber security, Fnancial sector, Payments, Post quantum cryptography, Quantum computing"
2-s2.0-85090699799,2020,The cash society,"This paper discusses the use of cash by US con-sumers. Using data about how consumers get, hold and use cash, it finds that reports of the demise of cash are, indeed, premature. ","Cash, Currency, payments instrument choice, US consumers"
2-s2.0-85088041406,2020,The consumer in lockdown: Consumer– merchant payments in a mobility-constrained environment,"The COVID-19 pandemic has prompted a broad-ranging response from governments across the world. A common theme of those responses is to lock down consumers, largely confining them to their homes. This paper explores what the COVID-19 lockdown could mean for consumer behaviours, and therefore by implication, for payments. In this period of lockdown, consumer needs do not go away — but how those needs are met and how those solutions are accessed could change radically. This situation will favour digital business models with delivery services, over physical stores, restaurants and other venues. payments providers are likely to see a rapid change in the mix of payments towards contactless and e/m-commerce payments. This paper argues that it is important not to lose sight of the strategic implications of what could be a profound change in how we live our lives and our relationship with digital technology. .","Behaviours, payments, Consumer, Contactless, Digital, E-commerce, Pandemic"
2-s2.0-85088031414,2020,SEPA instant credit transfer: Where are we now and where are we heading?,"Launched by the European Payments Council in November 2017, the Single Euro Payments Area (SEPA) Instant Credit Transfer (SCT Inst) is an instant payments scheme enabling euro credit transfers within the SEPA area to be made in under 10 seconds. SCT Inst was designed for everyone: consumers, businesses, large companies and administrations. It works like a regular SEPA credit transfer but much, much faster, it is also open and accessible to users and service providers 24 hours a day, seven days a week. This paper reviews the progress of SCT Inst since its launch, its critical success factors, challenges and what the future holds for it. .","Euro credit transfers, European Payments Council, Pan-European, SCT Inst, SEPA Instant Credit Transfer"
2-s2.0-85088026552,2020,Unlocking the potential of faster payments in the usa: An interview with attila csutak,"Many Americans now have access to faster payments through Early Warning Services’ Zelle or through services provided by their financial institution that utilise the RTP network, the real-time payments system launched by The Clearing House in 2017. In this interview, Attila Csutak,Vice President and Product Manager of RTP and Zelle for KeyBank, shares insights into KeyBank first full year of operation with Zelle and the RTP network. He also discusses the current state of faster payments adoption in the USA, and offers observations on the potential impacts of real-time payments in the coming years. .","Faster payments, Financial institutions, KeyBank, Real-time payments, The Clearing House, Zelle"
2-s2.0-85088025904,2020,Fintech and payments regulation: An analytical framework,"This paper draws on recent international experiences in modernising legal and regulatory frameworks for payments services. It proposes an analytical framework based on a four-step process: (1) identifying payments activities, (2) licensing entities and designating system, (3) analysing and managing risk, and (4) promoting legal certainty. The paper concludes that as payments activities evolve and potential systemic risk heighten, adherence to international standards and additional regulatory requirements are warranted.","BigTech, Central bank, FinTech, payments activities, payments services, payments system, Regulation"
2-s2.0-85098747988,2020,bank create money (But only to a point): The ‘payments perspective’,"This paper discusses the power of commercial bank to create money. After reviewing the relevant literature, including the latest contributions on the topic, the paper takes a new ‘payments perspective’ to the issue and investigates how the role that bank play in payments system affects the way they create money. Through this new perspective, the paper analyses how bank’ payments obligations and the rules governing their settlement determine (and constrain) the extent to which each bank can exercise its power to create money. The paper also analyses how electronic monies and central bank digital currency may impact the creation of money by bank. Aside from contributing to the understanding of the critical topic of money creation, the paper’s ‘payments perspective’ explains the uniqueness of bank, even in today’s fast-evolving FinTech world, and provides a key to understand the impact of FinTech on money and credit supply in contemporary economies. More broadly, the paper underscores the relevance of payments system analysis for macroeconomic theory and practice, pointing to the need to better integrate the two disciplines. .","Bank money creation, Central bank digital currency, Demand deposits, E-money, Financial intermediaries, Funding, payments and settlement system"
2-s2.0-85085639372,2020,How payments drive digital transformation,"This paper discusses the main issues relating to the digital transformation of the payments market. It describes how, in the context of globalised financial services, digital transformation has been a key driver in the evolution of payments. Indeed, technological, sociological and geopolitical issues have all contributed to the payments market adopting a modern, prospective and international approach. In this context, the payments ecosystem is confronted with many issues linked with innovation, new use cases and social debate, as well as the question of sovereignty. While questions continue to arise, one thing is clear: the field of payments has grown beyond its technological origins to become a real asset in the global economy. ","Digital transformation, Inno-vation, Payments, Regulation"
2-s2.0-85085629542,2020,The impact of the revised payments services directive on the market for payments initiation services,"The Revised payments Services Directive (PSD2) was adopted to stimulate the development of an integrated internal market for payments services. This paper describes the impact of PSD2 on online payments by documenting the impact of PSD2 on the market for payments initiation services, both now and into the future. PSD2 has formalised the relationship between bank and FinTech by establishing open bank, thereby providing open access to customer account data and payments infra-structure. The general response of Europe’s bank-ers to PSD2 is one of uncertainty. While there is considerable uncertainty about both the gravity and timing of the threats to emerge under PSD2, the new regulation opens highly attractive opportunities for established payments organisations. ","FinTech, Online payments, payments initiation services, PSD2"
2-s2.0-85085628789,2020,The institutional layering arrangements of the egyptian government’s e-payments system: An analytical case study,"This paper draws on the literature on institutional layering to explore the process of institutional change relating to the Egyptian government’s ambitious plan to embed e-payments into the country’s financial system. It utilises the concept of policy layering to explain the gradual yet significant and accumulative institutional and layering changes that have taken place in the country’s payments system policy and affected the activities of actors in the public sector. The paper analyses empirical data collected from interviews with various actors within the Egyptian government’s e-payments sys-tem. Analysis of relevant regulations and other official policy documents and reports is also considered. Following this, the paper focuses on the layering of institutional arrangements, consisting of both actors and instruments. In this way, the paper focuses on the actors responsible for the internal governance and external regulation of e-payments in Egypt. ","E-payments system, Institutional reform, Layering arrangement, Policy change, Public management"
2-s2.0-85085622528,2020,"Glimpses of a cash-free world, and how it might be avoided","This paper explores the advantages and disadvan-tages of society operating with less or, indeed, no cash. While the paper has a particular focus on Sweden and India, it also draws on examples from other markets with differing views and approaches regarding the importance of cash in general and payments choice in particular. The key issues in this debate typically focus on cost, convenience/speed of transaction, crime, economic activity, employment and payments choice. After considering each of these in turn, the paper concludes that while a cash-free world might suit certain commercial interests, it would not be in the public interest. It then briefly turns its attention to steps that might be taken at governmental level to ensure that cash remains on the payments choice menu for the public everywhere. ","Cash, Cash-free, Cost, Economic activity, payments choice, Public interest"
2-s2.0-85085621791,2020,The payments landscape in portugal: An interview with pedro coelho,"Strategically positioned between Europe, Africa and America, Portugal has an attractive and modern financial system. The Portuguese carry the least cash of all European citizens and use debit card frequently. The Portuguese retail payments market is still dominated by the local payments system, Multibanco. Multibanco is a payments brand that belongs to SIBS, a large-scale payments specialist operating a payments infrastructure shared by all Portuguese bank. BNI Europa is a challenger bank providing niche products in several segments. In this interview, Pedro Coelho talks about the specifics of the Portuguese retail payments indus-try, the way BNI Europa entered the market as a branchless bank, and his expectations regarding further developments in the retail payments market. ","BNI Europa, Multibanco, Portugal, SIBS"
2-s2.0-85085597353,2020,Beyond interchange: From plastic to payments platforms?,"The emergence of mobile payments has delivered unprecedented levels of convenience for consumers. In parallel, digital platforms have begun to launch dedicated payments platforms and payments apps. These new platforms share two characteristics: (1) ‘reverse value creation’ and (2) services that are ‘free’ for consumers, but which cost merchants to accept. This development has changed the business paradigm for payments models: as payments has become commoditised, merchants must offer the full spectrum of payments options demanded by consumers. In the light of this new economic reality, the interchange fee model is increasingly looking like a hangover from the last century. New business models are needed for the payments industry to stay competitive, but also to leverage Europe’s advanced payments infrastructure in the digital age. This comment piece provides a personal opinion about the future of payments business models informed by two developments: the shift from plastic (ie card) to mobile device as the dominant mode of payments, and the shift from schemes with interoperable participants to centralised platforms based on new digital models of value creation. ","Interchange fee, payments platforms, Plastic versus payments platforms, QR code, Reverse value creation"
2-s2.0-85085580995,2020,An application programming interface model for open bank ecosystems,"This paper proposes a model for an open bank application programming interface (API) ecosystem that supports the expansion of open bank APIs beyond the regulatory minimum. The paper uses specific bank business scenarios as candidates to drive the requirements for a broader set of open bank services. Using the API model framework, specific examples of ‘value-add’ services are identified to support the scenarios. Future market constructs and associated APIs needed to support a burgeoning ecosystem are proposed and elaborated. Barriers to their development and the realisation of a fully functioning open bank ecosystem are also discussed. ","API economy, CMA Order, Open bank, payments initiation, PSD2"
2-s2.0-85085578279,2020,Real-time retail payments system or faster payments: Implementation considerations,"Real-time retail payments system — otherwise known as low-value real-time retail payments, faster payments or immediate payments — are gaining momentum. This paper describes a framework to help countries, particularly developing countries, decide whether or not to implement such system, and if so, the key considerations, such as settlement options, message formats, third-party access etc, would be very helpful for these countries. ","APIs, Decision tree, Faster payments, Framework for real-time retail payments, Messaging standards, Real-time retail payments, RTRPS readiness index, Settlement options"
2-s2.0-85085567567,2020,European payments regulation: State of play at the start of the new decade,"This paper addresses at high level, a selection of regulatory developments and expectations that will drive the agenda for payments service providers at the start of the new decade. More specifically, the paper will cover European sovereignty in payments, instant payments, the Interchange Fee Regulation, the cross-border payments regulation and VAT reporting requirements, while also commenting on the topic of cash. With respect to instant payments, the question is not if the European payments industry will move to instant payments but when. In the short term, the industry will have to work on increasing adherence levels and reachability rates. The latter can best be achieved by ensuring interoperability between clearing and settlement mechanisms. In parallel, the industry will have to develop end-user solutions based on instant payments that are attractive for all involved. ","Access to cash, Cash, Cross-border payments regulation, European sovereignty in payments, Instant payments, Interchange Fee Regulation, VAT reporting requirements"
